visitorID,UnitTime,TotalTime,TotalAttractions
1876532,8.58,266,31
1876603,10.04,261,26
1876730,6.67,140,21
1877109,4.67,140,30
1877305,4.23,55,13
1877708,9.65,386,40
1877839,9.55,315,33
1877850,6.00,138,23
1878090,7.51,263,35
1878167,6.94,111,16
1878171,8.16,155,19
1878482,3.93,59,15
1878687,4.43,102,23
1878897,4.35,113,26
1879195,12.84,398,31
1879373,5.26,142,27
1879593,6.22,143,23
1880065,9.85,404,41
1880273,6.75,135,20
1880302,7.58,182,24
1880304,8.14,399,49
1880893,9.61,269,28
1880974,3.38,44,13
1881066,7.12,235,33
1881213,7.70,154,20
1881509,4.76,119,25
1881823,6.05,133,22
1882111,6.35,127,20
1882328,5.37,145,27
1882507,5.86,129,22
1882540,7.02,316,45
1882651,8.81,370,42
1882702,8.21,238,29
1882987,5.27,116,22
1883384,11.43,400,35
1883669,3.69,48,13
1883690,8.46,330,39
1884134,4.08,53,13
1884164,7.74,147,19
1884193,8.24,272,33
1885017,7.44,253,34
1885029,7.47,127,17
1885358,4.64,116,25
1885481,8.28,240,29
1885661,4.21,101,24
1885677,3.90,113,29
1885771,6.24,131,21
1885886,8.06,266,33
1885933,4.58,119,26
1886292,3.57,25,7
1886565,9.78,352,36
1886601,8.27,248,30
1886697,7.00,140,20
1886954,4.04,109,27
1886970,9.38,150,16
1887360,5.90,124,21
1887398,8.34,242,29
1887414,5.27,137,26
1887458,8.23,247,30
1887790,9.31,363,39
1887849,9.57,421,44
1888002,6.09,140,23
1888362,5.54,133,24
1888527,6.23,137,22
1888873,9.22,378,41
1889086,8.62,336,39
1889140,5.95,125,21
1889529,5.94,107,18
1889675,7.50,135,18
1889737,7.28,262,36
1889878,5.42,141,26
1889880,6.14,135,22
1890020,7.06,226,32
1890168,5.06,86,17
1890453,3.13,47,15
1890620,5.88,147,25
1890848,5.33,144,27
1890914,9.57,287,30
1891215,6.00,48,8
1891308,4.05,77,19
1892706,8.40,378,45
1892771,3.07,46,15
1893633,5.83,134,23
1893880,6.59,145,22
1894006,7.09,163,23
1894219,5.27,137,26
1894509,8.78,237,27
1894702,5.27,116,22
1894963,5.88,141,24
1895009,4.40,110,25
1895027,7.16,136,19
1895416,7.32,249,34
1895464,5.57,128,23
1895812,6.63,126,19
1896535,10.10,303,30
1896760,5.08,132,26
1896771,7.28,233,32
1896855,7.25,232,32
1896995,5.83,134,23
1897254,6.94,125,18
1897606,6.70,221,33
1897655,6.00,138,23
1897707,7.24,152,21
1897723,7.94,270,34
1897793,5.72,223,39
1897980,10.93,437,40
1898006,8.42,362,43
1898040,5.68,142,25
1898284,7.98,327,41
1898399,4.55,50,11
1898604,6.95,139,20
1898686,10.93,295,27
1898809,7.29,248,34
1898843,5.80,116,20
1899005,4.85,126,26
1899097,10.28,298,29
1899215,7.85,259,33
1899383,5.23,115,22
1899557,6.05,127,21
1900049,5.00,135,27
1900340,7.50,195,26
1900354,7.06,226,32
1900699,6.00,162,27
1901150,5.83,134,23
1901189,11.82,390,33
1901230,5.38,172,32
1901680,5.11,92,18
1901765,8.74,376,43
1901789,5.96,143,24
1902375,7.60,380,50
1903696,6.11,116,19
1903719,7.51,278,37
1903806,7.28,131,18
1903877,4.35,87,20
1903923,7.74,147,19
1903939,10.54,369,35
1903948,6.19,130,21
1904031,4.80,96,20
1904077,6.09,134,22
1904922,5.42,103,19
1905048,5.73,126,22
1905354,5.38,172,32
1905460,7.09,234,33
1905467,5.67,119,21
1905468,6.70,248,37
1905752,5.50,121,22
1906057,12.52,388,31
1906065,8.71,366,42
1906129,5.92,142,24
1906167,5.43,114,21
1906309,5.42,130,24
1906384,5.42,103,19
1906453,3.83,46,12
1906459,7.84,290,37
1906645,8.16,155,19
1906760,9.55,382,40
1906784,4.47,85,19
1906865,10.43,386,37
1907385,5.15,103,20
1908029,7.88,252,32
1908375,10.57,391,37
1908542,6.12,147,24
1908621,9.89,376,38
1908746,8.70,400,46
1908834,4.54,109,24
1908858,6.87,261,38
1908869,4.36,96,22
1909047,8.36,276,33
1909440,7.88,134,17
1909483,7.21,245,34
1909761,5.57,117,21
1909876,7.22,130,18
1910253,5.05,101,20
1910777,10.42,396,38
1910940,5.50,132,24
1911267,5.27,116,22
1911656,4.23,110,26
1912012,11.06,398,36
1912164,10.33,403,39
1912242,5.05,111,22
1912459,7.43,260,35
1912538,4.42,53,12
1912715,6.15,123,20
1912746,6.54,157,24
1913015,5.17,119,23
1913329,8.13,244,30
1914141,10.20,153,15
1914163,4.67,140,30
1914254,9.82,383,39
1914290,6.37,121,19
1914739,4.86,102,21
1914861,5.83,134,23
1915282,4.24,89,21
1915367,6.58,125,19
1915520,8.09,364,45
1915615,6.18,136,22
1915886,9.60,96,10
1915992,5.54,133,24
1916015,7.05,148,21
1916075,6.35,127,20
1916216,6.86,254,37
1916317,7.58,144,19
1916403,8.27,124,15
1916489,5.27,137,26
1916497,5.03,146,29
1916502,8.32,258,31
1916515,8.00,264,33
1916572,5.39,124,23
1916658,8.25,231,28
1916770,6.11,116,19
1917119,8.14,350,43
1917187,5.52,116,21
1917639,7.76,264,34
1917755,3.56,57,16
1918476,7.60,152,20
1918785,7.97,247,31
1919486,4.93,138,28
1919714,5.11,92,18
1919993,6.43,135,21
1920078,7.69,246,32
1920223,8.53,273,32
1920255,4.85,126,26
1920627,7.05,141,20
1920806,6.14,135,22
1920820,8.81,282,32
1921770,8.86,390,44
1922244,10.27,380,37
1922302,5.77,127,22
1922662,6.33,76,12
1922847,5.63,197,35
1923055,8.69,391,45
1923108,5.40,135,25
1923192,8.38,394,47
1923259,5.21,125,24
1923309,4.92,128,26
1923374,5.61,101,18
1923558,8.17,147,18
1923686,5.11,138,27
1924013,7.74,147,19
1924109,4.85,97,20
1924147,10.54,295,28
1924195,7.60,114,15
1924274,6.17,142,23
1924339,7.89,276,35
1924479,4.72,118,25
1924604,8.44,346,41
1924631,10.79,302,28
1924952,3.13,47,15
1925175,8.31,266,32
1925213,10.71,375,35
1925280,7.61,137,18
1925411,7.35,147,20
1925454,5.79,139,24
1925756,5.85,117,20
1926066,6.21,118,19
1926243,9.23,406,44
1926347,7.82,86,11
1926385,8.44,152,18
1926412,5.41,119,22
1926467,6.14,135,22
1926951,5.91,130,22
1927129,5.60,112,20
1927235,5.32,149,28
1927931,7.48,157,21
1928075,6.64,93,14
1928375,5.09,117,23
1928560,4.68,131,28
1929109,5.57,117,21
1929446,6.45,258,40
1929489,5.79,139,24
1929624,5.08,66,13
1930301,8.55,282,33
1930315,5.43,114,21
1930513,5.59,151,27
1930644,5.55,111,20
1931070,6.84,260,38
1931298,8.59,232,27
1931368,8.51,366,43
1931423,6.13,141,23
1931562,5.95,125,21
1931591,9.53,362,38
1931664,8.80,361,41
1931837,4.18,92,22
1931939,5.08,132,26
1932021,7.60,152,20
1932102,5.91,130,22
1932219,5.23,115,22
1932220,5.11,92,18
1932228,7.72,139,18
1932290,8.21,271,33
1932440,7.74,209,27
1932614,5.00,120,24
1932928,5.08,132,26
1933032,7.94,262,33
1933119,7.28,335,46
1933593,3.87,58,15
1933667,5.84,111,19
1933827,5.69,148,26
1933890,6.35,108,17
1933914,5.29,111,21
1934078,7.93,341,43
1934190,7.74,147,19
1934406,7.40,111,15
1934504,7.60,380,50
1934658,4.36,96,22
1935406,59.67,179,3
1935883,4.43,102,23
1935961,5.17,119,23
1936075,6.82,150,22
1936551,8.95,340,38
1936555,5.08,132,26
1936557,5.61,101,18
1936602,7.76,256,33
1936703,7.79,218,28
1936847,5.35,139,26
1936854,3.85,104,27
1937289,8.29,116,14
1937540,5.37,145,27
1937657,4.81,130,27
1937834,3.00,9,3
1937939,6.95,139,20
1937981,4.67,140,30
1937995,5.95,125,21
1938066,6.00,132,22
1938259,8.25,132,16
1938374,5.62,135,24
1938501,4.83,116,24
1938686,5.91,130,22
1939208,9.70,417,43
1939292,9.18,349,38
1939735,7.94,254,32
1939998,5.91,130,22
1940081,4.50,126,28
1940331,4.96,124,25
1940907,10.05,412,41
1940928,6.00,48,8
1941455,4.52,122,27
1941845,7.37,258,35
1941919,2.80,70,25
1941990,7.93,238,30
1942120,11.57,405,35
1942625,4.50,126,28
1942851,6.94,125,18
1942911,8.12,268,33
1942927,7.38,155,21
1943189,8.00,280,35
1943228,4.64,102,22
1943233,10.85,282,26
1943307,6.68,147,22
1943316,4.95,99,20
1943386,3.86,85,22
1944047,9.73,146,15
1944302,11.34,397,35
1944495,7.76,256,33
1944523,6.43,148,23
1945140,3.43,48,14
1945467,8.53,256,30
1945506,4.91,113,23
1945633,8.17,237,29
1945731,4.43,102,23
1945940,5.79,139,24
1945950,9.35,290,31
1946142,4.92,123,25
1946214,8.73,262,30
1946314,3.33,80,24
1946340,4.23,110,26
1946527,5.73,126,22
1946546,8.66,407,47
1946714,6.05,127,21
1946853,7.11,135,19
1946929,11.50,368,32
1947014,7.76,256,33
1947073,8.37,159,19
1947176,8.55,359,42
1947399,6.70,154,23
1947415,4.43,93,21
1947433,5.46,131,24
1947452,6.60,132,20
1947496,8.39,151,18
1947812,8.97,341,38
1947928,4.83,116,24
1948129,5.40,108,20
1948150,8.91,383,43
1948458,12.17,280,23
1948740,5.91,130,22
1948796,4.65,107,23
1949081,6.14,135,22
1949435,4.17,125,30
1949763,4.77,148,31
1949874,8.16,155,19
1949950,7.11,135,19
1950033,6.26,144,23
1950058,6.37,121,19
1950073,7.62,122,16
1950138,8.55,359,42
1950381,12.10,363,30
1950642,6.12,147,24
1950711,7.26,138,19
1950762,5.52,116,21
1951032,5.43,114,21
1951104,7.46,276,37
1951444,7.79,257,33
1951910,4.31,112,26
1952157,7.94,127,16
1952264,8.63,233,27
1952269,7.38,155,21
1952341,11.49,425,37
1952366,6.13,92,15
1952914,8.00,136,17
1953077,7.16,136,19
1953117,7.16,229,32
1953292,5.35,139,26
1953330,5.24,131,25
1953413,5.68,125,22
1953479,6.86,144,21
1953744,7.40,348,47
1953824,8.25,264,32
1953871,7.05,141,20
1954188,2.45,27,11
1954510,6.45,142,22
1954532,5.32,117,22
1954538,5.47,93,17
1955205,4.96,114,23
1955415,5.17,119,23
1955928,5.95,125,21
1956087,6.56,118,18
1956391,5.67,119,21
1956504,5.56,89,16
1956899,5.68,142,25
1956918,8.44,135,16
1956928,5.87,135,23
1957019,5.68,125,22
1957184,6.65,153,23
1957228,4.68,131,28
1957957,7.25,232,32
1958051,6.12,147,24
1958194,8.67,338,39
1958435,6.50,130,20
1958457,3.94,67,17
1958633,10.10,303,30
1958692,6.18,68,11
1959018,8.34,292,35
1959069,9.46,388,41
1959166,6.13,141,23
1959217,4.52,104,23
1959300,6.16,117,19
1959437,7.17,337,47
1960107,7.50,270,36
1960232,8.31,133,16
1960341,4.75,133,28
1960404,5.91,130,22
1960504,7.06,219,31
1960538,6.61,218,33
1960662,7.91,253,32
1960723,7.17,129,18
1960968,7.74,263,34
1961065,5.88,153,26
1961439,8.10,332,41
1961646,5.86,129,22
1962102,7.74,147,19
1962454,7.15,143,20
1962745,6.35,108,17
1962802,10.08,252,25
1963126,5.76,121,21
1963421,6.53,248,38
1963662,7.03,239,34
1963731,5.31,138,26
1963788,5.00,95,19
1964024,5.64,124,22
1964034,3.86,81,21
1964353,8.71,270,31
1964698,5.46,71,13
1964725,9.76,283,29
1964777,6.90,145,21
1965000,7.51,263,35
1965146,4.17,125,30
1965255,8.35,259,31
1965323,6.18,136,22
1965716,6.15,160,26
1966429,12.03,397,33
1966484,7.15,143,20
1966755,8.06,258,32
1966901,6.91,159,23
1966966,8.71,357,41
1967283,7.24,246,34
1967504,7.40,259,35
1967677,8.16,155,19
1967769,12.67,380,30
1968047,3.42,65,19
1968164,7.84,353,45
1968346,7.44,253,34
1968814,4.57,64,14
1968885,10.78,291,27
1969042,6.00,126,21
1969388,7.11,249,35
1969647,7.95,318,40
1969891,4.74,128,27
1970153,6.70,154,23
1970184,4.40,110,25
1970273,10.14,284,28
1970360,8.69,417,48
1970559,3.38,44,13
1970792,5.81,157,27
1971069,5.62,146,26
1971204,5.64,141,25
1971223,9.93,397,40
1971401,5.62,146,26
1971509,5.68,125,22
1971852,10.62,425,40
1971924,4.92,128,26
1972355,5.03,146,29
1972410,6.14,135,22
1972602,6.04,139,23
1972665,8.44,152,18
1972819,6.33,133,21
1973503,4.84,92,19
1973530,6.00,132,22
1973863,7.79,327,42
1974000,8.90,258,29
1974110,7.17,129,18
1974140,6.38,102,16
1975274,5.22,120,23
1975435,5.04,116,23
1975667,10.31,371,36
1975742,12.10,363,30
1975844,5.79,139,24
1976289,5.12,87,17
1976367,5.20,104,20
1976732,4.72,137,29
1976906,8.42,362,43
1977202,6.40,128,20
1977746,4.56,114,25
1977815,4.21,118,28
1977852,9.70,262,27
1978033,5.59,151,27
1978182,4.72,137,29
1978512,8.68,321,37
1979024,8.59,335,39
1979568,7.86,228,29
1979770,6.05,127,21
1979842,5.32,117,22
1980139,10.16,376,37
1980233,8.76,403,46
1980523,10.44,282,27
1980626,6.61,119,18
1980754,6.92,277,40
1980952,8.47,254,30
1980990,9.72,282,29
1981099,6.05,127,21
1981182,5.09,117,23
1981192,6.60,231,35
1981451,5.50,121,22
1981514,7.35,250,34
1981617,5.20,130,25
1981646,10.46,136,13
1981848,6.85,137,20
1982027,8.16,155,19
1982133,11.29,384,34
1982191,6.09,134,22
1982224,5.85,117,20
1982465,5.27,137,26
1983168,5.21,146,28
1983198,6.18,136,22
1983657,4.54,109,24
1983765,9.89,178,18
1983777,10.37,394,38
1984229,8.34,267,32
1984246,3.85,104,27
1984523,7.48,232,31
1984690,5.68,125,22
1984722,7.21,245,34
1984818,8.94,295,33
1984949,6.43,238,37
1984991,11.75,282,24
1985225,7.61,137,18
1985387,7.60,152,20
1985523,6.67,140,21
1985807,4.38,114,26
1985939,8.90,276,31
1986003,7.40,259,35
1986103,7.09,163,23
1986321,4.93,138,28
1986471,5.44,147,27
1986669,5.07,76,15
1987051,6.00,120,20
1987241,6.00,108,18
1987401,7.23,217,30
1987765,9.85,404,41
1987894,5.79,139,24
1988049,4.52,104,23
1988493,9.29,353,38
1988547,4.40,110,25
1988755,3.96,107,27
1989115,5.43,114,21
1989148,3.28,59,18
1989874,10.12,263,26
1990129,4.78,86,18
1990493,5.75,115,20
1990563,7.74,333,43
1990578,7.19,115,16
1990829,5.64,124,22
1990951,8.19,131,16
1991023,9.20,405,44
1991041,7.05,141,20
1991125,7.00,140,20
1991168,5.27,116,22
1991248,6.42,122,19
1991504,5.87,135,23
1991592,8.89,400,45
1991646,4.07,118,29
1991681,8.25,264,32
1991853,7.16,229,32
1991946,5.44,196,36
1992013,7.91,269,34
1992055,5.50,132,24
1992556,7.69,123,16
1992638,5.91,130,22
1993152,7.48,247,33
1993180,8.38,285,34
1993200,6.21,118,19
1993284,4.67,56,12
1993568,4.67,126,27
1993646,5.79,139,24
1993871,5.15,103,20
1993958,4.89,44,9
1994315,12.45,411,33
1994470,6.08,231,38
1994529,9.54,391,41
1994721,7.20,144,20
1995197,7.38,155,21
1995311,8.79,299,34
1995388,12.38,297,24
1995537,5.80,116,20
1995589,4.75,114,24
1995877,4.42,53,12
1996147,7.18,122,17
1996676,7.89,150,19
1996760,6.48,136,21
1996962,11.29,395,35
1997013,3.58,43,12
1997248,7.00,147,21
1997596,12.74,446,35
1997632,9.54,391,41
1997761,5.84,111,19
1997950,6.85,137,20
1998032,4.62,120,26
1998550,12.81,397,31
1998752,9.18,358,39
1999088,9.32,382,41
1999404,5.65,130,23
1999425,5.50,121,22
1999729,10.60,371,35
1999943,7.91,348,44
2000053,7.44,134,18
2000496,12.29,381,31
2000782,9.69,252,26
2000800,4.12,99,24
2000836,6.11,116,19
2000882,6.24,131,21
2000894,9.59,355,37
2001487,4.38,57,13
2001629,5.33,112,21
2001646,7.00,140,20
2001739,9.84,374,38
2001786,7.29,226,31
2001882,7.00,140,20
2001961,7.29,248,34
2001998,4.52,113,25
2002193,7.14,150,21
2002872,5.04,116,23
2003777,4.36,48,11
2003921,7.76,256,33
2004297,5.95,125,21
2004343,5.50,121,22
2004373,5.13,118,23
2004757,5.79,139,24
2004816,3.67,55,15
2004848,5.96,143,24
2004907,4.05,77,19
2005246,3.43,48,14
2005317,6.18,136,22
2005669,5.27,137,26
2005732,7.04,317,45
2005820,6.00,108,18
2006216,5.44,147,27
2006252,7.97,271,34
2006561,11.26,394,35
2006664,7.75,248,32
2006807,5.86,123,21
2006984,4.26,98,23
2007070,7.95,318,40
2007219,4.12,99,24
2007242,8.10,332,41
2007288,8.37,159,19
2007364,6.23,137,22
2007515,10.59,392,37
2007538,6.27,138,22
2007598,4.58,110,24
2008084,3.45,69,20
2008596,9.57,335,35
2008818,7.71,262,34
2008857,4.93,138,28
2008863,5.68,125,22
2009087,4.85,126,26
2009131,6.00,126,21
2009302,6.00,144,24
2009792,8.16,155,19
2010176,5.46,131,24
2010383,4.91,113,23
2010501,9.53,143,15
2010544,11.29,384,34
2010738,8.08,388,48
2010970,6.77,149,22
2011396,13.66,396,29
2011512,5.81,93,16
2011569,7.42,141,19
2011852,4.78,129,27
2012017,7.40,348,47
2012087,8.58,266,31
2012559,5.18,114,22
2012696,5.00,135,27
2013094,7.43,275,37
2013098,7.61,213,28
2013273,5.08,132,26
2013533,4.84,155,32
2013598,5.67,119,21
2013638,5.16,129,25
2013854,5.04,136,27
2014265,8.63,233,27
2014398,7.53,143,19
2014530,8.25,264,32
2014925,6.94,111,16
2015054,5.95,125,21
2015092,5.67,119,21
2015125,10.03,321,32
2015129,4.56,114,25
2015166,5.39,124,23
2015189,4.86,102,21
2015300,8.37,293,35
2015331,2.88,46,16
2015476,5.79,139,24
2015695,8.14,342,42
2015715,11.55,254,22
2015749,6.71,255,38
2016064,9.78,362,37
2016150,2.95,56,19
2016911,5.08,66,13
2016975,10.20,153,15
2017039,6.95,139,20
2017255,6.00,126,21
2017286,4.23,55,13
2017429,6.89,255,37
2017474,4.88,127,26
2017557,8.66,303,35
2017643,4.25,102,24
2017666,8.22,263,32
2018291,8.37,159,19
2018366,8.06,129,16
2018496,4.92,128,26
2018504,7.33,154,21
2018584,7.06,254,36
2018662,5.50,121,22
2018684,5.10,107,21
2018848,4.86,102,21
2018880,5.28,132,25
2019049,5.95,125,21
2019077,8.41,311,37
2019254,4.31,112,26
2019257,5.77,173,30
2019668,3.86,112,29
2019730,4.07,118,29
2019983,7.94,270,34
2020031,9.03,262,29
2020630,7.30,321,44
2021036,11.12,289,26
2021040,5.73,126,22
2021213,5.68,125,22
2021620,7.00,147,21
2021879,6.70,154,23
2022009,4.77,148,31
2022204,15.40,154,10
2022246,7.45,231,31
2022258,5.82,99,17
2022346,6.14,135,22
2022453,7.58,144,19
2022703,7.96,382,48
2023167,4.72,137,29
2023353,9.15,302,33
2023392,10.49,367,35
2023808,5.88,147,25
2023929,7.68,146,19
2024863,8.32,366,44
2025045,8.02,377,47
2025152,5.56,150,27
2025323,5.67,119,21
2025345,7.53,128,17
2025534,8.03,233,29
2025597,4.67,140,30
2025633,4.96,124,25
2025656,10.57,370,35
2025845,8.37,159,19
2025920,8.94,286,32
2026185,5.96,143,24
2026293,5.50,132,24
2026345,4.80,96,20
2026615,4.94,84,17
2026631,6.18,136,22
2026701,6.90,145,21
2026858,4.64,65,14
2027222,8.63,259,30
2027256,9.22,295,32
2027278,8.03,257,32
2027515,8.56,274,32
2027689,5.88,147,25
2027740,5.79,139,24
2027837,6.95,139,20
2027844,4.52,113,25
2028099,4.44,120,27
2028224,10.92,273,25
2028313,5.70,131,23
2028347,12.85,437,34
2028377,5.37,145,27
2028483,7.35,147,20
2028792,5.73,149,26
2028898,10.46,136,13
2029352,6.05,121,20
2030062,6.97,272,39
2030370,5.70,57,10
2030666,8.05,153,19
2030726,6.09,134,22
2030871,9.84,187,19
2030935,7.35,250,34
2031085,7.60,152,20
2031353,6.17,142,23
2031466,5.23,136,26
2031481,8.40,252,30
2031799,9.55,420,44
2032130,6.00,192,32
2032437,5.88,147,25
2032482,5.72,143,25
2032594,5.67,51,9
2032678,6.00,192,32
2032812,5.78,104,18
2032890,7.76,132,17
2033274,9.73,146,15
2033347,6.16,154,25
2033362,4.89,93,19
2033656,8.13,244,30
2034208,8.10,243,30
2034776,5.86,123,21
2034995,5.44,147,27
2035400,9.21,387,42
2035573,5.74,109,19
2035914,6.89,131,19
2035982,7.72,139,18
2036360,7.19,151,21
2036365,6.95,139,20
2036467,8.98,395,44
2036617,5.32,117,22
2036628,8.20,123,15
2036701,3.67,77,21
2036809,8.87,275,31
2037056,8.03,297,37
2037221,9.20,276,30
2037299,11.54,404,35
2037361,7.74,240,31
2037429,9.91,347,35
2037467,10.15,274,27
2037595,3.82,65,17
2037599,4.72,137,29
2037687,8.59,146,17
2037862,9.36,262,28
2038280,7.14,257,36
2038469,4.35,87,20
2038593,5.91,136,23
2038662,6.74,128,19
2038667,3.86,112,29
2039001,5.87,229,39
2039032,7.08,269,38
2039166,8.00,336,42
2039599,5.67,153,27
2040718,3.40,51,15
2040751,4.08,53,13
2040759,9.18,358,39
2041025,6.47,110,17
2041105,6.95,132,19
2041158,6.14,135,22
2041384,5.10,107,21
2042179,4.84,121,25
2042186,6.74,317,47
2042299,6.15,123,20
2042333,10.08,363,36
2042540,4.18,117,28
2042589,6.74,128,19
2042862,10.21,388,38
2042986,6.83,123,18
2043464,7.48,157,21
2043478,8.97,260,29
2043641,6.83,123,18
2043819,4.10,119,29
2043831,7.58,273,36
2043905,8.18,229,28
2044130,8.25,231,28
2044279,6.35,108,17
2044615,5.40,232,43
2044640,6.37,121,19
2044683,5.68,210,37
2044881,10.58,381,36
2045080,7.28,233,32
2045447,6.36,248,39
2045590,8.19,131,16
2045865,7.87,244,31
2045911,8.61,310,36
2045913,6.22,255,41
2046019,8.72,340,39
2046292,6.13,141,23
2046348,6.15,123,20
2046363,10.03,321,32
2046799,6.05,133,22
2046978,9.18,349,38
2047018,11.34,363,32
2047184,7.10,213,30
2047233,12.32,382,31
2047772,5.35,139,26
2047880,5.26,121,23
2047906,5.91,130,22
2048166,8.84,283,32
2048195,4.67,140,30
2048286,3.85,50,13
2048397,6.25,150,24
2048511,7.33,264,36
2048537,4.50,36,8
2048594,7.00,217,31
2048678,8.98,395,44
2048712,6.08,243,40
2048749,6.12,159,26
2048882,5.09,112,22
2049023,4.30,86,20
2049086,5.13,118,23
2049088,7.81,164,21
2049559,10.68,395,37
2049580,4.88,122,25
2049588,4.54,109,24
2049817,7.03,239,34
2049819,9.98,409,41
2049974,5.20,52,10
2050303,9.82,373,38
2050618,5.43,125,23
2050680,5.71,120,21
2050707,7.98,383,48
2050925,7.67,138,18
2051376,2.87,43,15
2051549,8.74,376,43
2051717,6.63,126,19
2052043,4.04,105,26
2052127,8.12,130,16
2052272,5.21,146,28
2052295,9.10,282,31
2052498,5.62,135,24
2052720,8.97,296,33
2052846,5.45,60,11
2053111,6.75,135,20
2054062,4.14,87,21
2054121,7.05,155,22
2054472,5.04,136,27
2054539,5.75,138,24
2054562,7.79,257,33
2054738,7.21,245,34
2054939,6.84,219,32
2055243,5.19,135,26
2055411,7.51,338,45
2055540,7.74,271,35
2056066,5.91,130,22
2056082,11.43,400,35
2056236,10.94,383,35
2056401,9.70,262,27
2056596,7.09,163,23
2056851,3.71,89,24
2056864,5.12,123,24
2056876,4.91,113,23
2057127,10.07,413,41
2057133,5.00,120,24
